2025-07-07 21:44:12 - train: epoch 1, iter:0, loss: 0.5043, lr: 2.7416707321483177e-05
2025-07-07 21:52:05 - train: epoch 1, iter:60, loss: 0.3047, lr: 2.735313761125511e-05
2025-07-07 21:52:05 - train: epoch 1, iter:60, loss: 0.3047, lr: 2.735313761125511e-05
2025-07-07 21:52:09 - train: epoch 1, iter:80, loss: 0.2917, lr: 2.735313761125511e-05
2025-07-07 21:52:09 - train: epoch 1, iter:80, loss: 0.2917, lr: 2.735313761125511e-05
2025-07-07 21:52:09 - train: epoch 1, iter:80, loss: 0.2917, lr: 2.735313761125511e-05
2025-07-07 21:52:09 - train: epoch 1, iter:80, loss: 0.2917, lr: 2.735313761125511e-05
2025-07-07 21:52:13 - train: epoch 1, iter:100, loss: 0.2836, lr: 2.735313761125511e-05
2025-07-07 21:52:13 - train: epoch 1, iter:100, loss: 0.2836, lr: 2.735313761125511e-05
2025-07-07 21:52:13 - train: epoch 1, iter:100, loss: 0.2836, lr: 2.735313761125511e-05
2025-07-07 21:52:13 - train: epoch 1, iter:100, loss: 0.2836, lr: 2.735313761125511e-05
2025-07-07 21:52:18 - train: epoch 1, iter:120, loss: 0.2835, lr: 2.735313761125511e-05
2025-07-07 21:52:18 - train: epoch 1, iter:120, loss: 0.2835, lr: 2.735313761125511e-05
2025-07-07 21:52:18 - train: epoch 1, iter:120, loss: 0.2835, lr: 2.735313761125511e-05
2025-07-07 21:52:18 - train: epoch 1, iter:120, loss: 0.2835, lr: 2.735313761125511e-05
2025-07-07 21:52:22 - train: epoch 1, iter:140, loss: 0.2802, lr: 2.735313761125511e-05
2025-07-07 21:52:22 - train: epoch 1, iter:140, loss: 0.2802, lr: 2.735313761125511e-05
2025-07-07 21:52:22 - train: epoch 1, iter:140, loss: 0.2802, lr: 2.735313761125511e-05
2025-07-07 21:52:22 - train: epoch 1, iter:140, loss: 0.2802, lr: 2.735313761125511e-05
2025-07-07 21:52:26 - train: epoch 1, iter:160, loss: 0.2785, lr: 2.735313761125511e-05
2025-07-07 21:52:26 - train: epoch 1, iter:160, loss: 0.2785, lr: 2.735313761125511e-05
2025-07-07 21:52:26 - train: epoch 1, iter:160, loss: 0.2785, lr: 2.735313761125511e-05
2025-07-07 21:52:26 - train: epoch 1, iter:160, loss: 0.2785, lr: 2.735313761125511e-05
2025-07-07 21:52:30 - train: epoch 1, iter:180, loss: 0.2756, lr: 2.735313761125511e-05
2025-07-07 21:52:30 - train: epoch 1, iter:180, loss: 0.2756, lr: 2.735313761125511e-05
2025-07-07 21:52:30 - train: epoch 1, iter:180, loss: 0.2756, lr: 2.735313761125511e-05
2025-07-07 21:52:30 - train: epoch 1, iter:180, loss: 0.2756, lr: 2.735313761125511e-05
2025-07-07 21:52:34 - train: epoch 1, iter:200, loss: 0.2748, lr: 2.735313761125511e-05
2025-07-07 21:52:34 - train: epoch 1, iter:200, loss: 0.2748, lr: 2.735313761125511e-05
2025-07-07 21:52:34 - train: epoch 1, iter:200, loss: 0.2748, lr: 2.735313761125511e-05
2025-07-07 21:52:34 - train: epoch 1, iter:200, loss: 0.2748, lr: 2.735313761125511e-05
2025-07-07 21:52:38 - train: epoch 1, iter:220, loss: 0.2713, lr: 2.735313761125511e-05
2025-07-07 21:52:38 - train: epoch 1, iter:220, loss: 0.2713, lr: 2.735313761125511e-05
2025-07-07 21:52:38 - train: epoch 1, iter:220, loss: 0.2713, lr: 2.735313761125511e-05
2025-07-07 21:52:38 - train: epoch 1, iter:220, loss: 0.2713, lr: 2.735313761125511e-05
2025-07-07 21:52:43 - val epoch: 1, loss: 0.2858, miou: 0.8089, f1_or_dsc: 0.8944, accuracy: 0.9561, specificity: 0.9790, sensitivity: 0.8715, confusion_matrix: [[13077279, 279955], [464553, 3152037]]
2025-07-07 21:52:43 - val epoch: 1, loss: 0.2858, miou: 0.8089, f1_or_dsc: 0.8944, accuracy: 0.9561, specificity: 0.9790, sensitivity: 0.8715, confusion_matrix: [[13077279, 279955], [464553, 3152037]]
2025-07-07 21:52:43 - val epoch: 1, loss: 0.2858, miou: 0.8089, f1_or_dsc: 0.8944, accuracy: 0.9561, specificity: 0.9790, sensitivity: 0.8715, confusion_matrix: [[13077279, 279955], [464553, 3152037]]
2025-07-07 21:52:43 - val epoch: 1, loss: 0.2858, miou: 0.8089, f1_or_dsc: 0.8944, accuracy: 0.9561, specificity: 0.9790, sensitivity: 0.8715, confusion_matrix: [[13077279, 279955], [464553, 3152037]]
2025-07-07 21:52:43 - train: epoch 2, iter:0, loss: 0.2662, lr: 2.670823043063109e-05
2025-07-07 21:52:43 - train: epoch 2, iter:0, loss: 0.2662, lr: 2.670823043063109e-05
2025-07-07 21:52:43 - train: epoch 2, iter:0, loss: 0.2662, lr: 2.670823043063109e-05
2025-07-07 21:52:43 - train: epoch 2, iter:0, loss: 0.2662, lr: 2.670823043063109e-05
2025-07-07 21:52:47 - train: epoch 2, iter:20, loss: 0.2494, lr: 2.670823043063109e-05
2025-07-07 21:52:47 - train: epoch 2, iter:20, loss: 0.2494, lr: 2.670823043063109e-05
2025-07-07 21:52:47 - train: epoch 2, iter:20, loss: 0.2494, lr: 2.670823043063109e-05
2025-07-07 21:52:47 - train: epoch 2, iter:20, loss: 0.2494, lr: 2.670823043063109e-05
2025-07-07 21:52:51 - train: epoch 2, iter:40, loss: 0.2342, lr: 2.670823043063109e-05
2025-07-07 21:52:51 - train: epoch 2, iter:40, loss: 0.2342, lr: 2.670823043063109e-05
2025-07-07 21:52:51 - train: epoch 2, iter:40, loss: 0.2342, lr: 2.670823043063109e-05
2025-07-07 21:52:51 - train: epoch 2, iter:40, loss: 0.2342, lr: 2.670823043063109e-05
2025-07-07 21:52:55 - train: epoch 2, iter:60, loss: 0.2457, lr: 2.670823043063109e-05
2025-07-07 21:52:55 - train: epoch 2, iter:60, loss: 0.2457, lr: 2.670823043063109e-05
2025-07-07 21:52:55 - train: epoch 2, iter:60, loss: 0.2457, lr: 2.670823043063109e-05
2025-07-07 21:52:55 - train: epoch 2, iter:60, loss: 0.2457, lr: 2.670823043063109e-05
2025-07-07 21:52:59 - train: epoch 2, iter:80, loss: 0.2468, lr: 2.670823043063109e-05
2025-07-07 21:52:59 - train: epoch 2, iter:80, loss: 0.2468, lr: 2.670823043063109e-05
2025-07-07 21:52:59 - train: epoch 2, iter:80, loss: 0.2468, lr: 2.670823043063109e-05
2025-07-07 21:52:59 - train: epoch 2, iter:80, loss: 0.2468, lr: 2.670823043063109e-05
2025-07-07 21:53:04 - train: epoch 2, iter:100, loss: 0.2565, lr: 2.670823043063109e-05
2025-07-07 21:53:04 - train: epoch 2, iter:100, loss: 0.2565, lr: 2.670823043063109e-05
2025-07-07 21:53:04 - train: epoch 2, iter:100, loss: 0.2565, lr: 2.670823043063109e-05
2025-07-07 21:53:04 - train: epoch 2, iter:100, loss: 0.2565, lr: 2.670823043063109e-05
2025-07-07 21:53:08 - train: epoch 2, iter:120, loss: 0.2541, lr: 2.670823043063109e-05
2025-07-07 21:53:08 - train: epoch 2, iter:120, loss: 0.2541, lr: 2.670823043063109e-05
2025-07-07 21:53:08 - train: epoch 2, iter:120, loss: 0.2541, lr: 2.670823043063109e-05
2025-07-07 21:53:08 - train: epoch 2, iter:120, loss: 0.2541, lr: 2.670823043063109e-05
2025-07-07 21:53:12 - train: epoch 2, iter:140, loss: 0.2591, lr: 2.670823043063109e-05
2025-07-07 21:53:12 - train: epoch 2, iter:140, loss: 0.2591, lr: 2.670823043063109e-05
2025-07-07 21:53:12 - train: epoch 2, iter:140, loss: 0.2591, lr: 2.670823043063109e-05
2025-07-07 21:53:12 - train: epoch 2, iter:140, loss: 0.2591, lr: 2.670823043063109e-05
2025-07-07 21:53:16 - train: epoch 2, iter:160, loss: 0.2628, lr: 2.670823043063109e-05
2025-07-07 21:53:16 - train: epoch 2, iter:160, loss: 0.2628, lr: 2.670823043063109e-05
2025-07-07 21:53:16 - train: epoch 2, iter:160, loss: 0.2628, lr: 2.670823043063109e-05
2025-07-07 21:53:16 - train: epoch 2, iter:160, loss: 0.2628, lr: 2.670823043063109e-05
2025-07-07 21:53:20 - train: epoch 2, iter:180, loss: 0.2611, lr: 2.670823043063109e-05
2025-07-07 21:53:20 - train: epoch 2, iter:180, loss: 0.2611, lr: 2.670823043063109e-05
2025-07-07 21:53:20 - train: epoch 2, iter:180, loss: 0.2611, lr: 2.670823043063109e-05
2025-07-07 21:53:20 - train: epoch 2, iter:180, loss: 0.2611, lr: 2.670823043063109e-05
2025-07-07 21:53:24 - train: epoch 2, iter:200, loss: 0.2654, lr: 2.670823043063109e-05
2025-07-07 21:53:24 - train: epoch 2, iter:200, loss: 0.2654, lr: 2.670823043063109e-05
2025-07-07 21:53:24 - train: epoch 2, iter:200, loss: 0.2654, lr: 2.670823043063109e-05
2025-07-07 21:53:24 - train: epoch 2, iter:200, loss: 0.2654, lr: 2.670823043063109e-05
2025-07-07 21:53:28 - train: epoch 2, iter:220, loss: 0.2673, lr: 2.670823043063109e-05
2025-07-07 21:53:28 - train: epoch 2, iter:220, loss: 0.2673, lr: 2.670823043063109e-05
2025-07-07 21:53:28 - train: epoch 2, iter:220, loss: 0.2673, lr: 2.670823043063109e-05
2025-07-07 21:53:28 - train: epoch 2, iter:220, loss: 0.2673, lr: 2.670823043063109e-05
2025-07-07 21:53:33 - val epoch: 2, loss: 0.2850, miou: 0.8088, f1_or_dsc: 0.8943, accuracy: 0.9562, specificity: 0.9794, sensitivity: 0.8704, confusion_matrix: [[13081695, 275539], [468682, 3147908]]
2025-07-07 21:53:33 - val epoch: 2, loss: 0.2850, miou: 0.8088, f1_or_dsc: 0.8943, accuracy: 0.9562, specificity: 0.9794, sensitivity: 0.8704, confusion_matrix: [[13081695, 275539], [468682, 3147908]]
2025-07-07 21:53:33 - val epoch: 2, loss: 0.2850, miou: 0.8088, f1_or_dsc: 0.8943, accuracy: 0.9562, specificity: 0.9794, sensitivity: 0.8704, confusion_matrix: [[13081695, 275539], [468682, 3147908]]
2025-07-07 21:53:33 - val epoch: 2, loss: 0.2850, miou: 0.8088, f1_or_dsc: 0.8943, accuracy: 0.9562, specificity: 0.9794, sensitivity: 0.8704, confusion_matrix: [[13081695, 275539], [468682, 3147908]]
2025-07-07 21:53:34 - train: epoch 3, iter:0, loss: 0.1768, lr: 2.483663689693105e-05
2025-07-07 21:53:34 - train: epoch 3, iter:0, loss: 0.1768, lr: 2.483663689693105e-05
2025-07-07 21:53:34 - train: epoch 3, iter:0, loss: 0.1768, lr: 2.483663689693105e-05
2025-07-07 21:53:34 - train: epoch 3, iter:0, loss: 0.1768, lr: 2.483663689693105e-05
2025-07-07 21:53:38 - train: epoch 3, iter:20, loss: 0.2566, lr: 2.483663689693105e-05
2025-07-07 21:53:38 - train: epoch 3, iter:20, loss: 0.2566, lr: 2.483663689693105e-05
2025-07-07 21:53:38 - train: epoch 3, iter:20, loss: 0.2566, lr: 2.483663689693105e-05
2025-07-07 21:53:38 - train: epoch 3, iter:20, loss: 0.2566, lr: 2.483663689693105e-05
2025-07-07 21:53:42 - train: epoch 3, iter:40, loss: 0.2612, lr: 2.483663689693105e-05
2025-07-07 21:53:42 - train: epoch 3, iter:40, loss: 0.2612, lr: 2.483663689693105e-05
2025-07-07 21:53:42 - train: epoch 3, iter:40, loss: 0.2612, lr: 2.483663689693105e-05
2025-07-07 21:53:42 - train: epoch 3, iter:40, loss: 0.2612, lr: 2.483663689693105e-05
2025-07-07 21:53:46 - train: epoch 3, iter:60, loss: 0.2732, lr: 2.483663689693105e-05
2025-07-07 21:53:46 - train: epoch 3, iter:60, loss: 0.2732, lr: 2.483663689693105e-05
2025-07-07 21:53:46 - train: epoch 3, iter:60, loss: 0.2732, lr: 2.483663689693105e-05
2025-07-07 21:53:46 - train: epoch 3, iter:60, loss: 0.2732, lr: 2.483663689693105e-05
2025-07-07 21:53:50 - train: epoch 3, iter:80, loss: 0.2682, lr: 2.483663689693105e-05
2025-07-07 21:53:50 - train: epoch 3, iter:80, loss: 0.2682, lr: 2.483663689693105e-05
2025-07-07 21:53:50 - train: epoch 3, iter:80, loss: 0.2682, lr: 2.483663689693105e-05
2025-07-07 21:53:50 - train: epoch 3, iter:80, loss: 0.2682, lr: 2.483663689693105e-05
2025-07-07 21:53:54 - train: epoch 3, iter:100, loss: 0.2685, lr: 2.483663689693105e-05
2025-07-07 21:53:54 - train: epoch 3, iter:100, loss: 0.2685, lr: 2.483663689693105e-05
2025-07-07 21:53:54 - train: epoch 3, iter:100, loss: 0.2685, lr: 2.483663689693105e-05
2025-07-07 21:53:54 - train: epoch 3, iter:100, loss: 0.2685, lr: 2.483663689693105e-05
2025-07-07 21:53:58 - train: epoch 3, iter:120, loss: 0.2708, lr: 2.483663689693105e-05
2025-07-07 21:53:58 - train: epoch 3, iter:120, loss: 0.2708, lr: 2.483663689693105e-05
2025-07-07 21:53:58 - train: epoch 3, iter:120, loss: 0.2708, lr: 2.483663689693105e-05
2025-07-07 21:53:58 - train: epoch 3, iter:120, loss: 0.2708, lr: 2.483663689693105e-05
2025-07-07 21:54:02 - train: epoch 3, iter:140, loss: 0.2773, lr: 2.483663689693105e-05
2025-07-07 21:54:02 - train: epoch 3, iter:140, loss: 0.2773, lr: 2.483663689693105e-05
2025-07-07 21:54:02 - train: epoch 3, iter:140, loss: 0.2773, lr: 2.483663689693105e-05
2025-07-07 21:54:02 - train: epoch 3, iter:140, loss: 0.2773, lr: 2.483663689693105e-05
2025-07-07 21:54:06 - train: epoch 3, iter:160, loss: 0.2730, lr: 2.483663689693105e-05
2025-07-07 21:54:06 - train: epoch 3, iter:160, loss: 0.2730, lr: 2.483663689693105e-05
2025-07-07 21:54:06 - train: epoch 3, iter:160, loss: 0.2730, lr: 2.483663689693105e-05
2025-07-07 21:54:06 - train: epoch 3, iter:160, loss: 0.2730, lr: 2.483663689693105e-05
2025-07-07 21:54:10 - train: epoch 3, iter:180, loss: 0.2678, lr: 2.483663689693105e-05
2025-07-07 21:54:10 - train: epoch 3, iter:180, loss: 0.2678, lr: 2.483663689693105e-05
2025-07-07 21:54:10 - train: epoch 3, iter:180, loss: 0.2678, lr: 2.483663689693105e-05
2025-07-07 21:54:10 - train: epoch 3, iter:180, loss: 0.2678, lr: 2.483663689693105e-05
2025-07-07 21:54:15 - train: epoch 3, iter:200, loss: 0.2653, lr: 2.483663689693105e-05
2025-07-07 21:54:15 - train: epoch 3, iter:200, loss: 0.2653, lr: 2.483663689693105e-05
2025-07-07 21:54:15 - train: epoch 3, iter:200, loss: 0.2653, lr: 2.483663689693105e-05
2025-07-07 21:54:15 - train: epoch 3, iter:200, loss: 0.2653, lr: 2.483663689693105e-05
2025-07-07 21:54:19 - train: epoch 3, iter:220, loss: 0.2659, lr: 2.483663689693105e-05
2025-07-07 21:54:19 - train: epoch 3, iter:220, loss: 0.2659, lr: 2.483663689693105e-05
2025-07-07 21:54:19 - train: epoch 3, iter:220, loss: 0.2659, lr: 2.483663689693105e-05
2025-07-07 21:54:19 - train: epoch 3, iter:220, loss: 0.2659, lr: 2.483663689693105e-05
2025-07-07 21:54:24 - val epoch: 3, loss: 0.2850, miou: 0.8085, f1_or_dsc: 0.8941, accuracy: 0.9562, specificity: 0.9803, sensitivity: 0.8672, confusion_matrix: [[13094241, 262993], [480133, 3136457]]
2025-07-07 21:54:24 - val epoch: 3, loss: 0.2850, miou: 0.8085, f1_or_dsc: 0.8941, accuracy: 0.9562, specificity: 0.9803, sensitivity: 0.8672, confusion_matrix: [[13094241, 262993], [480133, 3136457]]
2025-07-07 21:54:24 - val epoch: 3, loss: 0.2850, miou: 0.8085, f1_or_dsc: 0.8941, accuracy: 0.9562, specificity: 0.9803, sensitivity: 0.8672, confusion_matrix: [[13094241, 262993], [480133, 3136457]]
2025-07-07 21:54:24 - val epoch: 3, loss: 0.2850, miou: 0.8085, f1_or_dsc: 0.8941, accuracy: 0.9562, specificity: 0.9803, sensitivity: 0.8672, confusion_matrix: [[13094241, 262993], [480133, 3136457]]
2025-07-07 21:54:28 - train: epoch 1, iter:0, loss: 0.1172, lr: 1.6733313064672193e-06
2025-07-07 21:54:28 - train: epoch 1, iter:0, loss: 0.1172, lr: 1.6733313064672193e-06
2025-07-07 21:54:28 - train: epoch 1, iter:0, loss: 0.1172, lr: 1.6733313064672193e-06
2025-07-07 21:54:28 - train: epoch 1, iter:0, loss: 0.1172, lr: 1.6733313064672193e-06
2025-07-07 21:54:28 - train: epoch 1, iter:0, loss: 0.1172, lr: 1.6733313064672193e-06
2025-07-07 21:54:32 - train: epoch 1, iter:20, loss: 0.2533, lr: 1.6733313064672193e-06
2025-07-07 21:54:32 - train: epoch 1, iter:20, loss: 0.2533, lr: 1.6733313064672193e-06
2025-07-07 21:54:32 - train: epoch 1, iter:20, loss: 0.2533, lr: 1.6733313064672193e-06
2025-07-07 21:54:32 - train: epoch 1, iter:20, loss: 0.2533, lr: 1.6733313064672193e-06
2025-07-07 21:54:32 - train: epoch 1, iter:20, loss: 0.2533, lr: 1.6733313064672193e-06
2025-07-07 21:54:36 - train: epoch 1, iter:40, loss: 0.2577, lr: 1.6733313064672193e-06
2025-07-07 21:54:36 - train: epoch 1, iter:40, loss: 0.2577, lr: 1.6733313064672193e-06
2025-07-07 21:54:36 - train: epoch 1, iter:40, loss: 0.2577, lr: 1.6733313064672193e-06
2025-07-07 21:54:36 - train: epoch 1, iter:40, loss: 0.2577, lr: 1.6733313064672193e-06
2025-07-07 21:54:36 - train: epoch 1, iter:40, loss: 0.2577, lr: 1.6733313064672193e-06
2025-07-07 21:54:40 - train: epoch 1, iter:60, loss: 0.2790, lr: 1.6733313064672193e-06
2025-07-07 21:54:40 - train: epoch 1, iter:60, loss: 0.2790, lr: 1.6733313064672193e-06
2025-07-07 21:54:40 - train: epoch 1, iter:60, loss: 0.2790, lr: 1.6733313064672193e-06
2025-07-07 21:54:40 - train: epoch 1, iter:60, loss: 0.2790, lr: 1.6733313064672193e-06
2025-07-07 21:54:40 - train: epoch 1, iter:60, loss: 0.2790, lr: 1.6733313064672193e-06
2025-07-07 21:54:44 - train: epoch 1, iter:80, loss: 0.2604, lr: 1.6733313064672193e-06
2025-07-07 21:54:44 - train: epoch 1, iter:80, loss: 0.2604, lr: 1.6733313064672193e-06
2025-07-07 21:54:44 - train: epoch 1, iter:80, loss: 0.2604, lr: 1.6733313064672193e-06
2025-07-07 21:54:44 - train: epoch 1, iter:80, loss: 0.2604, lr: 1.6733313064672193e-06
2025-07-07 21:54:44 - train: epoch 1, iter:80, loss: 0.2604, lr: 1.6733313064672193e-06
2025-07-07 21:54:48 - train: epoch 1, iter:100, loss: 0.2619, lr: 1.6733313064672193e-06
2025-07-07 21:54:48 - train: epoch 1, iter:100, loss: 0.2619, lr: 1.6733313064672193e-06
2025-07-07 21:54:48 - train: epoch 1, iter:100, loss: 0.2619, lr: 1.6733313064672193e-06
2025-07-07 21:54:48 - train: epoch 1, iter:100, loss: 0.2619, lr: 1.6733313064672193e-06
2025-07-07 21:54:48 - train: epoch 1, iter:100, loss: 0.2619, lr: 1.6733313064672193e-06
2025-07-07 21:54:52 - train: epoch 1, iter:120, loss: 0.2645, lr: 1.6733313064672193e-06
2025-07-07 21:54:52 - train: epoch 1, iter:120, loss: 0.2645, lr: 1.6733313064672193e-06
2025-07-07 21:54:52 - train: epoch 1, iter:120, loss: 0.2645, lr: 1.6733313064672193e-06
2025-07-07 21:54:52 - train: epoch 1, iter:120, loss: 0.2645, lr: 1.6733313064672193e-06
2025-07-07 21:54:52 - train: epoch 1, iter:120, loss: 0.2645, lr: 1.6733313064672193e-06
2025-07-07 21:54:56 - train: epoch 1, iter:140, loss: 0.2731, lr: 1.6733313064672193e-06
2025-07-07 21:54:56 - train: epoch 1, iter:140, loss: 0.2731, lr: 1.6733313064672193e-06
2025-07-07 21:54:56 - train: epoch 1, iter:140, loss: 0.2731, lr: 1.6733313064672193e-06
2025-07-07 21:54:56 - train: epoch 1, iter:140, loss: 0.2731, lr: 1.6733313064672193e-06
2025-07-07 21:54:56 - train: epoch 1, iter:140, loss: 0.2731, lr: 1.6733313064672193e-06
2025-07-07 21:55:00 - train: epoch 1, iter:160, loss: 0.2747, lr: 1.6733313064672193e-06
2025-07-07 21:55:00 - train: epoch 1, iter:160, loss: 0.2747, lr: 1.6733313064672193e-06
2025-07-07 21:55:00 - train: epoch 1, iter:160, loss: 0.2747, lr: 1.6733313064672193e-06
2025-07-07 21:55:00 - train: epoch 1, iter:160, loss: 0.2747, lr: 1.6733313064672193e-06
2025-07-07 21:55:00 - train: epoch 1, iter:160, loss: 0.2747, lr: 1.6733313064672193e-06
2025-07-07 21:55:04 - train: epoch 1, iter:180, loss: 0.2723, lr: 1.6733313064672193e-06
2025-07-07 21:55:04 - train: epoch 1, iter:180, loss: 0.2723, lr: 1.6733313064672193e-06
2025-07-07 21:55:04 - train: epoch 1, iter:180, loss: 0.2723, lr: 1.6733313064672193e-06
2025-07-07 21:55:04 - train: epoch 1, iter:180, loss: 0.2723, lr: 1.6733313064672193e-06
2025-07-07 21:55:04 - train: epoch 1, iter:180, loss: 0.2723, lr: 1.6733313064672193e-06
2025-07-07 21:55:08 - train: epoch 1, iter:200, loss: 0.2684, lr: 1.6733313064672193e-06
2025-07-07 21:55:08 - train: epoch 1, iter:200, loss: 0.2684, lr: 1.6733313064672193e-06
2025-07-07 21:55:08 - train: epoch 1, iter:200, loss: 0.2684, lr: 1.6733313064672193e-06
2025-07-07 21:55:08 - train: epoch 1, iter:200, loss: 0.2684, lr: 1.6733313064672193e-06
2025-07-07 21:55:08 - train: epoch 1, iter:200, loss: 0.2684, lr: 1.6733313064672193e-06
2025-07-07 21:55:12 - train: epoch 1, iter:220, loss: 0.2715, lr: 1.6733313064672193e-06
2025-07-07 21:55:12 - train: epoch 1, iter:220, loss: 0.2715, lr: 1.6733313064672193e-06
2025-07-07 21:55:12 - train: epoch 1, iter:220, loss: 0.2715, lr: 1.6733313064672193e-06
2025-07-07 21:55:12 - train: epoch 1, iter:220, loss: 0.2715, lr: 1.6733313064672193e-06
2025-07-07 21:55:12 - train: epoch 1, iter:220, loss: 0.2715, lr: 1.6733313064672193e-06
2025-07-07 21:55:17 - val epoch: 1, loss: 0.2878, miou: 0.8100, f1_or_dsc: 0.8950, accuracy: 0.9562, specificity: 0.9776, sensitivity: 0.8770, confusion_matrix: [[13057798, 299436], [444779, 3171811]]
2025-07-07 21:55:17 - val epoch: 1, loss: 0.2878, miou: 0.8100, f1_or_dsc: 0.8950, accuracy: 0.9562, specificity: 0.9776, sensitivity: 0.8770, confusion_matrix: [[13057798, 299436], [444779, 3171811]]
2025-07-07 21:55:17 - val epoch: 1, loss: 0.2878, miou: 0.8100, f1_or_dsc: 0.8950, accuracy: 0.9562, specificity: 0.9776, sensitivity: 0.8770, confusion_matrix: [[13057798, 299436], [444779, 3171811]]
2025-07-07 21:55:17 - val epoch: 1, loss: 0.2878, miou: 0.8100, f1_or_dsc: 0.8950, accuracy: 0.9562, specificity: 0.9776, sensitivity: 0.8770, confusion_matrix: [[13057798, 299436], [444779, 3171811]]
2025-07-07 21:55:17 - val epoch: 1, loss: 0.2878, miou: 0.8100, f1_or_dsc: 0.8950, accuracy: 0.9562, specificity: 0.9776, sensitivity: 0.8770, confusion_matrix: [[13057798, 299436], [444779, 3171811]]
2025-07-07 21:55:17 - train: epoch 2, iter:0, loss: 0.1990, lr: 1.6568537165541988e-06
2025-07-07 21:55:17 - train: epoch 2, iter:0, loss: 0.1990, lr: 1.6568537165541988e-06
2025-07-07 21:55:17 - train: epoch 2, iter:0, loss: 0.1990, lr: 1.6568537165541988e-06
2025-07-07 21:55:17 - train: epoch 2, iter:0, loss: 0.1990, lr: 1.6568537165541988e-06
2025-07-07 21:55:17 - train: epoch 2, iter:0, loss: 0.1990, lr: 1.6568537165541988e-06
2025-07-07 21:55:21 - train: epoch 2, iter:20, loss: 0.2335, lr: 1.6568537165541988e-06
2025-07-07 21:55:21 - train: epoch 2, iter:20, loss: 0.2335, lr: 1.6568537165541988e-06
2025-07-07 21:55:21 - train: epoch 2, iter:20, loss: 0.2335, lr: 1.6568537165541988e-06
2025-07-07 21:55:21 - train: epoch 2, iter:20, loss: 0.2335, lr: 1.6568537165541988e-06
2025-07-07 21:55:21 - train: epoch 2, iter:20, loss: 0.2335, lr: 1.6568537165541988e-06
2025-07-07 21:55:26 - train: epoch 2, iter:40, loss: 0.2602, lr: 1.6568537165541988e-06
2025-07-07 21:55:26 - train: epoch 2, iter:40, loss: 0.2602, lr: 1.6568537165541988e-06
2025-07-07 21:55:26 - train: epoch 2, iter:40, loss: 0.2602, lr: 1.6568537165541988e-06
2025-07-07 21:55:26 - train: epoch 2, iter:40, loss: 0.2602, lr: 1.6568537165541988e-06
2025-07-07 21:55:26 - train: epoch 2, iter:40, loss: 0.2602, lr: 1.6568537165541988e-06
2025-07-07 21:55:30 - train: epoch 2, iter:60, loss: 0.2662, lr: 1.6568537165541988e-06
2025-07-07 21:55:30 - train: epoch 2, iter:60, loss: 0.2662, lr: 1.6568537165541988e-06
2025-07-07 21:55:30 - train: epoch 2, iter:60, loss: 0.2662, lr: 1.6568537165541988e-06
2025-07-07 21:55:30 - train: epoch 2, iter:60, loss: 0.2662, lr: 1.6568537165541988e-06
2025-07-07 21:55:30 - train: epoch 2, iter:60, loss: 0.2662, lr: 1.6568537165541988e-06
2025-07-07 21:55:34 - train: epoch 2, iter:80, loss: 0.2723, lr: 1.6568537165541988e-06
2025-07-07 21:55:34 - train: epoch 2, iter:80, loss: 0.2723, lr: 1.6568537165541988e-06
2025-07-07 21:55:34 - train: epoch 2, iter:80, loss: 0.2723, lr: 1.6568537165541988e-06
2025-07-07 21:55:34 - train: epoch 2, iter:80, loss: 0.2723, lr: 1.6568537165541988e-06
2025-07-07 21:55:34 - train: epoch 2, iter:80, loss: 0.2723, lr: 1.6568537165541988e-06
2025-07-07 21:55:38 - train: epoch 2, iter:100, loss: 0.2675, lr: 1.6568537165541988e-06
2025-07-07 21:55:38 - train: epoch 2, iter:100, loss: 0.2675, lr: 1.6568537165541988e-06
2025-07-07 21:55:38 - train: epoch 2, iter:100, loss: 0.2675, lr: 1.6568537165541988e-06
2025-07-07 21:55:38 - train: epoch 2, iter:100, loss: 0.2675, lr: 1.6568537165541988e-06
2025-07-07 21:55:38 - train: epoch 2, iter:100, loss: 0.2675, lr: 1.6568537165541988e-06
2025-07-07 21:55:42 - train: epoch 2, iter:120, loss: 0.2641, lr: 1.6568537165541988e-06
2025-07-07 21:55:42 - train: epoch 2, iter:120, loss: 0.2641, lr: 1.6568537165541988e-06
2025-07-07 21:55:42 - train: epoch 2, iter:120, loss: 0.2641, lr: 1.6568537165541988e-06
2025-07-07 21:55:42 - train: epoch 2, iter:120, loss: 0.2641, lr: 1.6568537165541988e-06
2025-07-07 21:55:42 - train: epoch 2, iter:120, loss: 0.2641, lr: 1.6568537165541988e-06
2025-07-07 21:55:46 - train: epoch 2, iter:140, loss: 0.2665, lr: 1.6568537165541988e-06
2025-07-07 21:55:46 - train: epoch 2, iter:140, loss: 0.2665, lr: 1.6568537165541988e-06
2025-07-07 21:55:46 - train: epoch 2, iter:140, loss: 0.2665, lr: 1.6568537165541988e-06
2025-07-07 21:55:46 - train: epoch 2, iter:140, loss: 0.2665, lr: 1.6568537165541988e-06
2025-07-07 21:55:46 - train: epoch 2, iter:140, loss: 0.2665, lr: 1.6568537165541988e-06
2025-07-07 21:55:50 - train: epoch 2, iter:160, loss: 0.2696, lr: 1.6568537165541988e-06
2025-07-07 21:55:50 - train: epoch 2, iter:160, loss: 0.2696, lr: 1.6568537165541988e-06
